"time","persist_low","persist_high"
5.72,0.00327971090234357,0.564395518119358
5.73,0.00324707723361059,0.563831404704956
5.74,0.00321476827530687,0.563267855122005
5.75,0.00318278079650967,0.562704868806956
5.76,0.00315111159844444,0.562142445196822
5.77,0.00311975751416499,0.561580583729181
5.78,0.00308871540823677,0.56101928384217
5.79,0.00305798217642331,0.56045854497449
5.8,0.00302755474537582,0.559898366565402
5.81,0.00299743007232583,0.559338748054727
5.82,0.00296760514478094,0.558779688882846
5.83,0.00293807698022355,0.558221188490701
5.84,0.00290884262581258,0.557663246319791
5.85,0.00287989915808824,0.557105861812174
5.86,0.00285124368267963,0.556549034410465
5.87,0.00282287333401534,0.555992763557837
5.88,0.00279478527503684,0.555437048698018
5.89,0.00276697669691485,0.554881889275295
5.9,0.00273944481876837,0.554327284734507
5.91,0.00271218688738664,0.55377323452105
5.92,0.00268520017695382,0.553219738080874
5.93,0.00265848198877637,0.552666794860482
5.94,0.0026320296510132,0.552114404306931
5.95,0.0026058405184085,0.55156256586783
5.96,0.00257991197202718,0.551011278991341
5.97,0.002554241418993,0.550460543126177
5.98,0.00252882629222926,0.549910357721601
5.99,0.0025036640502021,0.54936072222743
6,0.00247875217666636,0.548811636094026
6.01,0.00245408818041392,0.548263098772305
6.02,0.0024296695950246,0.547715109713727
6.03,0.00240549397861951,0.547167668370306
6.04,0.00238155891361687,0.546620774194598
6.05,0.00235786200649023,0.546074426639709
6.06,0.00233440088752913,0.545528625159293
6.07,0.00231117321060213,0.544983369207548
6.08,0.00228817665292217,0.544438658239217
6.09,0.00226540891481432,0.54389449170959
6.1,0.0022428677194858,0.5433508690745
6.11,0.00222055081279829,0.542807789790324
6.12,0.00219845596304253,0.542265253313983
6.13,0.00217658096071513,0.541723259102941
6.14,0.00215492361829761,0.541181806615203
6.15,0.00213348177003771,0.540640895309316
6.16,0.00211225327173271,0.540100524644371
6.17,0.00209123600051511,0.539560694079994
6.18,0.00207042785464026,0.539021403076357
6.19,0.00204982675327624,0.538482651094168
6.2,0.00202943063629573,0.537944437594674
6.21,0.00200923746407006,0.537406762039664
6.22,0.00198924521726516,0.53686962389146
6.23,0.0019694518966397,0.536333022612924
6.24,0.00194985552284512,0.535796957667456
6.25,0.00193045413622771,0.53526142851899
6.26,0.00191124579663264,0.534726434631998
6.27,0.00189222858320994,0.534191975471484
6.28,0.00187340059422242,0.533658050502991
6.29,0.0018547599468555,0.533124659192592
6.3,0.00183630477702891,0.532591801006897
6.31,0.00181803323921027,0.532059475413048
6.32,0.00179994350623059,0.531527681878718
6.33,0.00178203376910149,0.530996419872114
6.34,0.00176430223683434,0.530465688861975
6.35,0.00174674713626112,0.529935488317568
6.36,0.00172936671185716,0.529405817708695
6.37,0.00171215922556552,0.528876676505682
6.38,0.00169512295662325,0.528348064179391
6.39,0.00167825620138925,0.527819980201208
6.4,0.00166155727317393,0.527292424043049
6.41,0.00164502450207057,0.526765395177357
6.42,0.00162865623478828,0.526238893077105
6.43,0.00161245083448668,0.52571291721579
6.44,0.00159640668061225,0.525187467067436
6.45,0.00158052216873622,0.524662542106593
6.46,0.00156479571039417,0.524138141808335
6.47,0.00154922573292716,0.523614265648264
6.48,0.00153381067932446,0.523090913102501
6.49,0.00151854900806788,0.522568083647695
6.5,0.00150343919297757,0.522045776761016
6.51,0.00148847972305943,0.521523991920158
6.52,0.00147366910235399,0.521002728603334
6.53,0.00145900584978686,0.520481986289283
6.54,0.00144448849902054,0.519961764457262
6.55,0.00143011559830787,0.519442062587048
6.56,0.0014158857103468,0.51892288015894
6.57,0.00140179741213667,0.518404216653756
6.58,0.00138784929483593,0.517886071552831
6.59,0.00137403996362121,0.517368444338022
6.6,0.00136036803754789,0.516851334491699
6.61,0.00134683214941197,0.516334741496754
6.62,0.00133343094561336,0.515818664836594
6.63,0.0013201630860205,0.515303103995142
6.64,0.00130702724383639,0.514788058456836
6.65,0.00129402210546585,0.514273527706632
6.66,0.00128114637038421,0.513759511229998
6.67,0.00126839875100724,0.513246008512919
6.68,0.00125577797256237,0.512733019041891
6.69,0.00124328277296124,0.512220542303924
6.7,0.00123091190267348,0.511708577786542
6.71,0.00121866412460175,0.511197124977781
6.72,0.00120653821395804,0.510686183366188
